model,model_display,repr,pooling,layer,split,D,embedding_path,split_csv,token_filter,view,n,dim,anisotropy_mean_cosine,cosine_mean,cosine_std,cosine_p05,cosine_p50,cosine_p95,cosine_iqr,pc1_variance_ratio,pc10_cumulative_variance_ratio,effective_rank_entropy,delta_anisotropy_mean_cosine,delta_pc1_variance_ratio,delta_pc10_cumulative_variance_ratio,delta_effective_rank_entropy,delta_cosine_std,delta_cosine_iqr,D__abtt_optimal,D__baseline,aucroc__abtt_optimal,aucroc__baseline,dir_acc_at_1__abtt_optimal,dir_acc_at_1__baseline,dir_acc_at_3__abtt_optimal,dir_acc_at_3__baseline,existing_acc__abtt_optimal,existing_acc__baseline,gap__abtt_optimal,gap__baseline,new_acc__abtt_optimal,new_acc__baseline,overall_assignment_acc__abtt_optimal,overall_assignment_acc__baseline,tau__abtt_optimal,tau__baseline,train_aucroc__abtt_optimal,train_aucroc__baseline,train_dir_acc_at_1__abtt_optimal,train_dir_acc_at_1__baseline,aucroc_gain__abtt_optimal_minus_baseline,gap_gain__abtt_optimal_minus_baseline,dir_acc_at_1_gain__abtt_optimal_minus_baseline,dir_acc_at_3_gain__abtt_optimal_minus_baseline,overall_assignment_acc_gain__abtt_optimal_minus_baseline,existing_acc_gain__abtt_optimal_minus_baseline,new_acc_gain__abtt_optimal_minus_baseline,mseed_baseline_dir_acc_at_1_mean,mseed_baseline_dir_acc_at_1_std,mseed_baseline_overall_assignment_acc_mean,mseed_baseline_overall_assignment_acc_std,model_group
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,14,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer14_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.882532806215133,0.882532806215133,0.0479326914201825,0.8012463862060115,0.8918522443114961,0.9359177810705196,0.047884604223955,0.2327720479251577,0.5517809863756381,55.66684303846319,-0.8812962191916066,-0.2005911264322575,-0.2998256247468927,116.22506458496171,0.0493236614626606,0.078201904701815,10,10,0.9713996288234444,0.903746387943734,0.8286713286713286,0.6363636363636364,0.9487179487179488,0.8391608391608392,0.8355140186915888,0.5925233644859813,0.4712413294764701,0.0633278489112854,0.8854489164086687,0.8452012383900929,0.8543123543123543,0.6876456876456877,0.4321608040201005,0.964824120603015,0.974392049974484,0.9044470538105226,0.8229043683589138,0.6493506493506493,0.06765324087971047,0.4079134805651847,0.1923076923076923,0.10955710955710962,0.16666666666666663,0.2429906542056075,0.04024767801857587,0.6540370568491156,0.0096112220751469,0.6540370568491156,0.0096112220751469,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,15,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer15_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.8771795905527641,0.8771795905527641,0.0487218358737634,0.7948231156895456,0.8864051549703368,0.9322225510673068,0.0497217426508456,0.2068336679293026,0.5354350652735124,60.29144362249204,-0.876038909193953,-0.1730243316199981,-0.2777268874612097,106.66358296283671,0.0504855320364179,0.0796568110127088,10,10,0.973321198234614,0.9068218525319832,0.817016317016317,0.6503496503496503,0.9370629370629372,0.8671328671328671,0.8635514018691589,0.5663551401869159,0.4684262299269903,0.066858172416687,0.826625386996904,0.8978328173374613,0.8496503496503497,0.6911421911421911,0.4120603015075377,0.964824120603015,0.976885066880069,0.9076189872086196,0.807556080283353,0.6587957497048406,0.06649934570263083,0.4015680575103033,0.16666666666666674,0.06993006993007012,0.15850815850815858,0.297196261682243,-0.07120743034055732,0.6614821618425923,0.0093578611170582,0.6614821618425923,0.0093578611170582,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,16,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer16_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.8732714949582807,0.8732714949582807,0.0479562740933941,0.7914859712506912,0.8819187664764184,0.9288212792685852,0.0504360392801586,0.2055718285742698,0.5281290759255362,60.6772818828364,-0.8722573826398741,-0.1719839214351517,-0.2676237939871607,98.5829801035862,0.0526232598444486,0.0812445744993063,7,10,0.9717617738100512,0.9165389098995708,0.8193473193473193,0.675990675990676,0.9347319347319348,0.8834498834498834,0.8485981308411215,0.5495327102803739,0.4890426449856022,0.0710402727127075,0.8297213622291022,0.934984520123839,0.8414918414918415,0.6946386946386947,0.4472361809045226,0.964824120603015,0.9778715492598716,0.9163582580020716,0.8181818181818182,0.6953955135773318,0.05522286391048048,0.41800237227289466,0.14335664335664333,0.05128205128205143,0.14685314685314688,0.2990654205607476,-0.10526315789473684,0.6847863321980434,0.0081836294194147,0.6847863321980434,0.0081836294194147,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,17,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer17_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.8711073264977895,0.8711073264977895,0.0453297256415255,0.7923749401407651,0.8788668895583064,0.9251364376200166,0.0489849228717517,0.2012266979470073,0.4991853958588235,67.56666890024854,-0.8701999778153161,-0.1702613785881793,-0.2569984614872961,98.27959592752164,0.0506836612218419,0.075927564417962,10,10,0.974828160204001,0.9259523094386908,0.8519813519813519,0.747086247086247,0.9487179487179488,0.9125874125874126,0.8635514018691589,0.6747663551401869,0.5010944426685455,0.0745169520378112,0.8885448916408669,0.9195046439628484,0.872960372960373,0.7668997668997669,0.4271356783919598,0.9597989949748744,0.9778927011560166,0.927656119053064,0.859504132231405,0.7508854781582054,0.0488758507653102,0.42657749063073436,0.1048951048951049,0.036130536130536184,0.10606060606060608,0.188785046728972,-0.03095975232198145,0.7565763672865835,0.0058090106446745,0.7565763672865835,0.0058090106446745,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,18,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer18_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9001579374644716,0.9001579374644716,0.0319746293485257,0.8470477712347295,0.9040347916021254,0.941643648211277,0.036624386766969,0.1520372362310153,0.4624700107740311,79.75241937228378,-0.8989186778612577,-0.119885154178591,-0.2189907149164338,84.98774086438436,0.0652054066561811,0.0889135715189451,10,10,0.9765005592368816,0.9445483002265088,0.8648018648018648,0.7773892773892774,0.951048951048951,0.9277389277389276,0.874766355140187,0.697196261682243,0.5190632859012112,0.0601533651351928,0.8978328173374613,0.959752321981424,0.8834498834498834,0.796037296037296,0.4321608040201005,0.9698492462311558,0.9748658524481328,0.9407520891888628,0.8417945690672963,0.7839433293978748,0.0319522590103728,0.4589099207660184,0.0874125874125874,0.02331002331002341,0.0874125874125874,0.17757009345794394,-0.061919504643962675,0.7807080510160873,0.00831669978707,0.7807080510160873,0.00831669978707,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,19,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer19_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9010580816041596,0.9010580816041596,0.029140662831904,0.8531872665886263,0.9040490883585012,0.9402788243388656,0.0344549398367476,0.1376974701865875,0.4361999858076933,86.5833606247615,-0.9000553899264635,-0.1030937770649746,-0.190932527567714,77.12663850220872,0.0684738606670086,0.0913315527151513,10,10,0.9792379890781184,0.9555971780657,0.8613053613053613,0.8006993006993007,0.951048951048951,0.9335664335664337,0.8728971962616823,0.7214953271028037,0.5309505533223273,0.0609828233718872,0.891640866873065,0.9659442724458204,0.87995337995338,0.8135198135198135,0.4371859296482412,0.9698492462311558,0.9702074083192708,0.950370155708632,0.8453364817001181,0.8040141676505312,0.02364081101241844,0.4699677299504401,0.06060606060606055,0.01748251748251739,0.06643356643356646,0.15140186915887854,-0.07430340557275539,0.8053108085104815,0.012117159566284,0.8053108085104815,0.012117159566284,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,20,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer20_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9136137972624644,0.9136137972624644,0.0254730571361492,0.8711716019631863,0.916260487615804,0.9482861570370787,0.0306729165259198,0.1414587930517935,0.4454398985304044,82.84701508397546,-0.9125749575414172,-0.1060822426141035,-0.1937056836011689,76.56823432450213,0.0738554468645683,0.0973621003111453,3,10,0.9802894803036368,0.9604425111415408,0.817016317016317,0.789044289044289,0.9405594405594404,0.9347319347319348,0.7906542056074767,0.7046728971962617,0.554837669362314,0.0539082288742065,0.913312693498452,0.9659442724458204,0.8368298368298368,0.803030303030303,0.5376884422110553,0.9748743718592964,0.9745732586398445,0.9529096944162064,0.8429752066115702,0.7898465171192444,0.01984696916209605,0.5009294404881075,0.027972027972028024,0.005827505827505575,0.03379953379953382,0.08598130841121499,-0.05263157894736836,0.7937354270144397,0.009798317404379,0.7937354270144397,0.009798317404379,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,21,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer21_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9327047165735428,0.9327047165735428,0.0203076882657867,0.898978265682798,0.934899510566172,0.9601743018836058,0.0243948039739911,0.1501014358342502,0.4536130389145929,79.39724576158693,-0.9316324972780968,-0.1141920061419787,-0.1990548878755167,76.12951209072486,0.0800638323739312,0.1043354703042096,5,10,0.9807017382026856,0.9618969878002784,0.831002331002331,0.8018648018648019,0.9417249417249416,0.9370629370629372,0.811214953271028,0.7271028037383177,0.5548774865455925,0.0426516532897949,0.9256965944272446,0.9659442724458204,0.8543123543123543,0.817016317016317,0.5175879396984925,0.9798994974874372,0.9754336757186226,0.9560013718303452,0.8500590318772137,0.8016528925619835,0.018804750402407144,0.5122258332557976,0.029137529137529095,0.004662004662004393,0.037296037296037254,0.08411214953271029,-0.04024767801857576,0.804869176084166,0.0101712545015685,0.804869176084166,0.0101712545015685,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,22,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer22_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9210841216564892,0.9210841216564892,0.0201570562197882,0.8875785671008961,0.92288069841122,0.9494491364538366,0.0247728781598571,0.1176439168927554,0.3909245943575247,106.60117952469118,-0.9202672871034464,-0.0869867000919876,-0.1726198822710625,78.86421840647652,0.0693817944305273,0.0881722995320122,10,10,0.9852572135853012,0.970983416927382,0.8752913752913752,0.8566433566433567,0.9533799533799534,0.9475524475524476,0.8785046728971962,0.8504672897196262,0.5545310745292227,0.0503767132759094,0.9226006191950464,0.9164086687306502,0.8951048951048951,0.8752913752913752,0.4522613065326633,0.9698492462311558,0.9743346949382004,0.9657671602241042,0.8713105076741441,0.8547815820543093,0.014273796657919169,0.5041543612533133,0.01864801864801857,0.005827505827505797,0.019813519813519864,0.028037383177570097,0.006191950464396245,0.8709653088573435,0.0057769663954512,0.8709653088573435,0.0057769663954512,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,23,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer23_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.9114345738915856,0.9114345738915856,0.0209937172335582,0.8788861038890182,0.9127530640867956,0.940954158590632,0.0249167172428456,0.1046771571228924,0.3488073226459197,131.5159907077857,-0.9106063459714366,-0.0799030831083577,-0.15856697753426,83.82353847861316,0.0606928944791549,0.0766756367970018,10,10,0.9857163800593264,0.9715439862832048,0.8717948717948718,0.8589743589743589,0.9557109557109555,0.9522144522144522,0.8841121495327103,0.8485981308411215,0.551902471575886,0.056228220462799,0.8978328173374613,0.9195046439628484,0.8892773892773893,0.8752913752913752,0.4271356783919598,0.964824120603015,0.9754394473412784,0.9680188995531828,0.8713105076741441,0.8583234946871311,0.014172393776121561,0.495674251113087,0.012820512820512886,0.0034965034965033226,0.013986013986014068,0.03551401869158888,-0.021671826625387025,0.8728487872719075,0.0065895725203096,0.8728487872719075,0.0065895725203096,appendix
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,KaLM-mini,hidden,mean,24,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/KaLM-Embedding_KaLM-embedding-multilingual-mini-instruct-v2.5/hidden_mean_tokempty/hidden_layer24_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,896,0.5847390274148249,0.5847390274148249,0.0741276887325841,0.4669807491490293,0.5820401821517796,0.7102077518670636,0.0994283247570333,0.0833786789632126,0.3141299365872479,150.9991497702195,-0.5837892151812104,-0.0611254730445678,-0.1369236592008578,74.03209660843885,0.0043939644796344,-0.0034149455248561,10,10,0.9812935761325806,0.9558330008471336,0.8578088578088578,0.8333333333333334,0.9393939393939394,0.9370629370629372,0.891588785046729,0.7869158878504673,0.5200490236238693,0.2426598072052002,0.8668730650154799,0.9442724458204336,0.8822843822843823,0.8461538461538461,0.4120603015075377,0.8391959798994975,0.9763245465800376,0.9625507534181712,0.8323494687131051,0.8146399055489965,0.025460575285446985,0.2773892164186691,0.02447552447552448,0.002331002331002252,0.036130536130536184,0.10467289719626172,-0.07739938080495368,0.8477291174529686,0.009260716656327,0.8477291174529686,0.009260716656327,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,1,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer1_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9393107638216728,0.9393107638216728,0.0394855968657545,0.8927045610774069,0.9449351462289796,0.9738249448772828,0.0311998006108589,0.0998065268470138,0.3919752128703141,109.57590346836948,-0.937537639443452,-0.0706636680602827,-0.1762066372551897,79.86749163148879,0.0485216176803764,0.0798557436166172,10,10,0.9779731442877232,0.8577684855851347,0.8752913752913752,0.5209790209790209,0.958041958041958,0.8426573426573427,0.9214953271028036,0.2635514018691589,0.5642468319856562,0.032669186592102,0.8854489164086687,0.959752321981424,0.907925407925408,0.5256410256410257,0.4070351758793969,0.9899497487437188,0.9814603259202904,0.8492320575268242,0.8795749704840614,0.5442739079102715,0.12020465870258845,0.5315776453935541,0.3543123543123543,0.11538461538461531,0.38228438228438233,0.6579439252336448,-0.07430340557275528,0.5501607753040243,0.007908416420115,0.5501607753040243,0.007908416420115,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,2,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer2_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9563252655108434,0.9563252655108434,0.0288443522134396,0.9204335791546746,0.9603560011516592,0.9816786631606188,0.0225520263270405,0.1318145899456087,0.4348767204860677,91.4596578383414,-0.9543594498010644,-0.1005734620464624,-0.1960031200531601,84.01079969514866,0.0652265744432968,0.0979235271331489,10,10,0.9725992920873454,0.8633010919083888,0.8706293706293706,0.5582750582750583,0.958041958041958,0.8158508158508159,0.8691588785046729,0.4373831775700935,0.5527527658268809,0.0239444971084594,0.9164086687306502,0.8142414860681114,0.8869463869463869,0.5792540792540792,0.4522613065326633,0.9899497487437188,0.9850147202353732,0.8522941940296336,0.8736717827626919,0.577331759149941,0.10929820017895664,0.5288082687184216,0.3123543123543123,0.14219114219114215,0.3076923076923077,0.4317757009345794,0.10216718266253877,0.5717142587885569,0.0148330401253521,0.5717142587885569,0.0148330401253521,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,3,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer3_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9336979610538482,0.9336979610538482,0.0393314590125849,0.8762726342266349,0.939805235862779,0.9732643667500814,0.0365776048863368,0.1315319157873001,0.4144500924830706,100.92943036755172,-0.9319551739757376,-0.1022034023382128,-0.1927997291023515,90.02564530933779,0.0489925545992091,0.0754197819537266,10,10,0.9802378040767694,0.8624137761241953,0.8904428904428905,0.5081585081585082,0.9592074592074592,0.872960372960373,0.914018691588785,0.2504672897196262,0.5556243328028359,0.0369998812675476,0.9071207430340558,0.9473684210526316,0.9114219114219114,0.5128205128205128,0.4120603015075377,0.9899497487437188,0.9838119417816696,0.8518802081287208,0.885478158205431,0.538370720188902,0.11782402795257407,0.5186244515352882,0.38228438228438233,0.08624708624708621,0.39860139860139865,0.6635514018691588,-0.04024767801857587,0.5413610336310251,0.0072156424207469,0.5413610336310251,0.0072156424207469,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,4,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer4_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.932477638344335,0.932477638344335,0.0371690869660333,0.8762551935763871,0.93833929483909,0.971082880488538,0.0354000294070457,0.1235668156489334,0.4151127437835279,106.33722006352576,-0.9310402555235028,-0.0954477957511569,-0.2141845504583515,102.00061368652614,0.0462168926098603,0.0696025960740398,10,10,0.9855854136218224,0.8601710621613492,0.8741258741258742,0.5594405594405595,0.9638694638694638,0.8321678321678322,0.9364485981308412,0.411214953271028,0.5466596759506501,0.0360112190246582,0.8421052631578947,0.848297213622291,0.9009324009324008,0.5757575757575758,0.3819095477386934,0.984924623115578,0.9784547626994746,0.8563671685166372,0.8890200708382526,0.5785123966942148,0.1254143514604732,0.5106484569259919,0.3146853146853147,0.13170163170163163,0.325174825174825,0.5252336448598132,-0.006191950464396356,0.580415171150266,0.0119563972376005,0.580415171150266,0.0119563972376005,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,5,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer5_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9419958299826616,0.9419958299826616,0.0335346448510779,0.8945672294717391,0.9472494369734544,0.9744001665209476,0.0291326039833731,0.1259948220593043,0.4284560614051884,99.4986900528684,-0.9408561918604512,-0.0967623037988853,-0.2183206369173763,99.0145027128836,0.0527721953031052,0.0795822062209833,10,10,0.9811533760835528,0.860876276955906,0.8939393939393939,0.4498834498834498,0.9638694638694638,0.8298368298368298,0.9102803738317756,0.1813084112149532,0.544950742070796,0.0300270915031433,0.9226006191950464,0.9318885448916407,0.914918414918415,0.4638694638694638,0.4170854271356784,0.9899497487437188,0.982354264425123,0.8620981770578469,0.8949232585596222,0.4970484061393152,0.12027709912764684,0.5149236505676527,0.4440559440559441,0.134032634032634,0.45104895104895115,0.7289719626168224,-0.009287925696594312,0.4872492703925312,0.0167490991484485,0.4872492703925312,0.0167490991484485,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,6,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer6_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9354834316197784,0.9354834316197784,0.035722962771053,0.8835175177965638,0.9411536336764134,0.9717404737266098,0.0331132529804828,0.1207384228063393,0.4256861548090074,95.131958558469,-0.934289157683188,-0.0932526603176077,-0.2050750208889272,83.96724533334074,0.0553766725477642,0.0831108714490121,10,10,0.9828674269323748,0.8667113206253119,0.8578088578088578,0.5512820512820513,0.9638694638694638,0.8368298368298368,0.9345794392523364,0.4224299065420561,0.5452347037498839,0.0345253944396972,0.7956656346749226,0.8297213622291022,0.8822843822843823,0.5757575757575758,0.3969849246231156,0.984924623115578,0.9795617663569962,0.8664446022686509,0.8842975206611571,0.5879574970484062,0.11615610630706297,0.5107093093101868,0.30652680652680653,0.127039627039627,0.30652680652680653,0.5121495327102803,-0.03405572755417963,0.5683836655092341,0.0124872003230034,0.5683836655092341,0.0124872003230034,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,7,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer7_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.940682347175425,0.940682347175425,0.0327387829156245,0.8944741068755566,0.9456575822671692,0.9736265848546508,0.0301763108108299,0.1160536945158477,0.4262445826702074,95.46824849812516,-0.9394577542238708,-0.0887812788659039,-0.2082409909768296,85.01573058541402,0.0578578940969414,0.0855806671995376,7,10,0.9798114809189796,0.8756396492960979,0.8589743589743589,0.506993006993007,0.9638694638694638,0.8834498834498834,0.8897196261682243,0.2504672897196262,0.5440239684539847,0.0325039029121398,0.8761609907120743,0.9473684210526316,0.8846153846153846,0.5128205128205128,0.4422110552763819,0.9899497487437188,0.9840119224456204,0.878073105801933,0.872491145218418,0.5584415584415584,0.10417183162288168,0.5115200655418449,0.35198135198135194,0.08041958041958042,0.3717948717948718,0.6392523364485981,-0.07120743034055732,0.5409240457329024,0.0068405154557004,0.5409240457329024,0.0068405154557004,appendix
Qwen/Qwen3-Embedding-0.6B,Qwen3-0.6B,hidden,mean,8,test,10,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit_bases/phase9_bases/Qwen_Qwen3-Embedding-0.6B/hidden_mean_tokempty/hidden_layer8_embeddings.npy,/projects/beto/irowerojas/localLatin/.claude/worktrees/agent-a470f047721b20d68/runs/active/resubmit/data/phase_resubmit_split.csv,tokenizer_empty,raw,858,1024,0.9320815068071798,0.9320815068071798,0.0342343800046862,0.88167552539271,0.9371514437426722,0.9684446745513068,0.0329359476708058,0.1270645872397424,0.440354550546952,89.7507998549826,-0.9310099554443207,-0.0976844222823793,-0.2146342799905708,87.38143943190641,0.0577061713505967,0.0851886439389605,10,10,0.9722427009809368,0.8823641114533114,0.8519813519813519,0.5804195804195804,0.951048951048951,0.8706293706293706,0.930841121495327,0.4093457943925234,0.5324328638380393,0.0371453166007995,0.7987616099071208,0.8947368421052632,0.8811188811188811,0.5920745920745921,0.3819095477386934,0.984924623115578,0.9805705905817212,0.8873846157880524,0.8665879574970484,0.6174734356552538,0.0898785895276254,0.49528754723723983,0.2715617715617715,0.08041958041958042,0.289044289044289,0.5214953271028037,-0.09597523219814241,0.6094145861427173,0.0091499461254484,0.6094145861427173,0.0091499461254484,appendix
